GEOID,Capita,Population 2021,GDP,GDP,TempChg,PrepChg,PrepExt,ColdExt,HeatExt,DryChg,ImpSurface,HouseDen,PopEst,HouseSLR,RoadSLR,Hazard(H),Expos(E),Vulner(V),Risk=HEV,HEV*100
41001,109948,"16,912","581,443,000","581,443",1.904197281,-1.569161483,3.2,85.7,34.4,-0.282155479,0.35571281,35.0387308,5288.333333,0,0,0.254490747,0.002411778,0.300913085,0.000184693,0.0184693
41003,70980,"97,713","4,770,134,000","4,770,134",1.929799821,-0.041935349,81.3,90.7,49.8,-0.479825092,1.532529364,271.8992901,67204,0,0,0.385692422,0.012940132,0.302932331,0.001511908,0.1511908
41005,58291,"423,173","22,708,731,000","22,708,731",1.606815103,-0.120750089,99.7,113,30.1,-0.526737834,2.257693051,667.9998358,389577.3333,0.000544055,0,0.349986309,0.029000513,0.437737601,0.004442941,0.4442941
41007,102388,"41,102","1,956,801,000","1,956,801",1.770399616,0.677346392,126.5,121.5,57.6,-0.497926329,1.256951836,157.7467711,19111.66667,0.008344367,0.000120366,0.502437707,0.013146548,0.293783715,0.001940536,0.1940536
41009,49691,"53,880","1,434,757,000","1,434,757",1.56703241,0.781873996,62.3,114.1,36,-0.330783778,1.223842825,127.2433038,28873.66667,0.001933691,6.69E-05,0.382102531,0.010242921,0.303352872,0.001187276,0.1187276
41011,71729,"64,212","2,398,801,000","2,398,801",2.034169557,4.257800355,506.2,103.2,69.6,-0.160659371,1.01327026,127.8052742,33442.66667,0.001612501,4.81E-05,0.813861027,0.008772133,0.312996281,0.002234573,0.2234573
41013,121840,"26,952","1,148,830,000","1,148,830",1.804980006,-0.785421065,13.1,83.5,34.6,-0.207871342,0.338682739,38.14245376,9429,0,0,0.261687739,0.002428532,0.298778438,0.000189879,0.0189879
41015,91112,"23,296","701,808,000","701,808",2.703160051,4.258534919,229.1,74.1,79.4,-0.266907641,0.471432499,108.1489251,7702.666667,0.000124543,0,0.693661369,0.003479748,0.284304344,0.000686244,0.0686244
41017,63821,"208,513","11,781,026,000","11,781,026",1.834246248,-0.002430186,65.2,78.5,28.8,-0.313492312,1.209313133,461.3189018,184593.6667,0,0,0.278049695,0.014707522,0.317008846,0.001296383,0.1296383
41019,53343,"112,435","3,823,050,000","3,823,050",2.129183623,-0.183912748,102.2,91.5,45,-0.504474581,0.546653483,85.33243414,71669.66667,0.00199924,1.87E-05,0.39813796,0.006812205,0.349552998,0.000948057,0.0948057
41021,165529,"2,026","269,482,000","269,482",1.617987301,0.133195069,70.4,99.7,30.2,-0.139192015,0.16949319,9.181241487,1628,0,0,0.3204649,0.000958531,0.270773857,8.32E-05,0.00832
41023,58457,"7,215","280,068,000","280,068",2.353303903,0.267691171,29.4,74.4,34.2,-0.152206129,0.255344094,18.01314455,4791,0,0,0.343601297,0.001668909,0.289196222,0.000165836,0.0165836
41025,62283,"7,440","308,031,000","308,031",2.435969346,0.057478931,66,67.4,33,-0.201143855,0.202012052,13.03073471,4945.666667,0,0,0.334873763,0.001294677,0.280659521,0.000121681,0.0121681
41027,125551,"23,745","1,290,832,000","1,290,832",2.207135068,1.790562533,93.4,104.5,30.1,-0.319289334,0.733573632,195.4735183,10281.33333,0,0,0.45280418,0.005481891,0.307187658,0.000762508,0.0762508
41029,46798,"220,768","10,021,222,000","10,021,222",1.755548939,0.390858216,70.4,91.6,29.5,-0.309350754,1.113555695,267.9089094,214138.6667,0,0,0.320017608,0.014611883,0.364403783,0.001703974,0.1703974
41031,54785,"25,454","762,611,000","762,611",1.508460555,-1.405615149,6.6,93.4,32.7,-0.296671594,0.44311981,45.41067598,13920,0,0,0.228654055,0.003306424,0.293803347,0.000222123,0.0222123
41033,50106,"87,821","3,055,792,000","3,055,792",2.187249921,0.641381501,117.8,82.6,38.5,-0.413623993,0.972374249,246.9123482,60986.66667,0,0,0.393371433,0.008814757,0.318185739,0.001103301,0.1103301
41035,58905,"70,003","2,461,052,000","2,461,052",2.034031089,0.021478346,81.6,81.4,35.7,-0.347296819,0.434788415,59.62124761,41780.33333,0,0,0.334736936,0.004144033,0.330467952,0.000458412,0.0458412
41037,60940,"8,293","315,993,000","315,993",2.283350317,-4.065773084,2.1,74,38.7,-0.510502534,0.256552566,16.10931953,5185.333333,0,0,0.208637906,0.001686119,0.272035257,9.57E-05,0.00957
41039,50361,"381,181","17,551,013,000","17,551,013",2.163169387,-0.080752265,100.3,82.1,46.6,-0.522895936,1.072193799,338.8498448,348503.3333,0.000340854,8.02E-06,0.385892842,0.018805452,0.369712294,0.002682961,0.2682961
41041,85863,"50,821","2,013,519,000","2,013,519",1.994625224,3.742313194,207.5,98.7,63.9,-0.231500794,1.370749405,183.7890489,23450.33333,0.001802593,8.02E-06,0.613904846,0.011110174,0.285628242,0.001948153,0.1948153
41043,58281,"131,496","4,996,612,000","4,996,612",2.031406458,-0.268155498,86.3,83.4,33.2,-0.517516259,0.829616113,144.8420769,85733.66667,0,0,0.324518816,0.008410247,0.359235855,0.000980456,0.0980456
41045,54003,"32,044","1,229,190,000","1,229,190",2.426518483,0.079392347,64,70.3,41.5,-0.15079033,0.188177912,38.66854513,22761.66667,0,0,0.367229885,0.001801541,0.342072151,0.000226308,0.0226308
41047,46929,"346,741","18,076,500,000","18,076,500",1.623545583,-0.091011788,90.2,100.1,31.4,-0.501747819,2.895956168,722.989744,385186,0,0,0.321151584,0.033145464,0.500682599,0.005329625,0.5329625
41049,230380,"12,302","1,399,868,000","1,399,868",1.649026282,0.138285694,85,94.8,28.8,-0.197659807,0.320653989,19.32856408,6076.333333,0,0,0.312427218,0.002164466,0.310580015,0.000210026,0.0210026
41051,99533,"789,698","72,341,927,000","72,341,927",1.996632345,-0.266312845,84.3,99.7,34.6,-0.515182982,11.80024702,4597.572318,726816.3333,0.001284757,1.34E-05,0.365011529,0.11324074,0.328784499,0.013590036,1.3590036
41053,30110,"89,805","2,144,067,000","2,144,067",1.502267117,2.712449203,315.7,108.7,42.2,-0.377382161,1.388038675,190.7033857,71208,0,0,0.532481083,0.011914418,0.359672906,0.002281838,0.2281838
41055,302533,"1,951","572,795,000","572,795",1.45226409,-0.817728921,34.7,98.9,26.8,-0.347374472,0.16546134,9.074920946,1893.333333,0,0,0.234162148,0.000938649,0.265356499,5.83E-05,0.00583
41057,109731,"27,417","1,170,939,000","1,170,939",1.984551178,4.344536407,186.6,107.7,55,-0.205806095,1.013951412,144.175268,10671,0.000917684,1.07E-05,0.613990134,0.007765031,0.295987778,0.001411167,0.1411167
41059,48649,"80,053","3,515,227,000","3,515,227",1.821466398,-0.255287856,19.2,88.8,32.2,-0.214245987,0.531806694,60.19517899,72256.33333,0,0,0.289443072,0.005769144,0.356916159,0.000595992,0.0595992
41061,87370,"25,944","1,026,574,000","1,026,574",1.947575593,0.150793391,82.8,88.5,33.5,-0.341032722,0.458301881,52.25039379,11749.66667,0,0,0.342421383,0.003356507,0.307552387,0.000353482,0.0353482
41063,68072,"7,674","338,681,000","338,681",1.783250228,0.279133251,24.8,79.1,27.4,-0.148041796,0.243759335,21.84108254,4975.333333,0,0,0.267388144,0.001601294,0.286624568,1.23E-04,0.0123
41065,214971,"26,333","1,743,916,000","1,743,916",1.703312998,-1.648922475,9.8,104.1,28.9,-0.339642806,0.337909637,49.92359808,8112.333333,0,0,0.259978138,0.002403606,0.297661121,1.86E-04,0.0186
41067,63024,"598,865","52,568,892,000","52,568,892",1.607145947,0.81584579,59.2,102,34.9,-0.331649993,7.462600493,1682.792206,834114.3333,0,0,0.35253653,0.080586891,0.404067428,0.011479484,1.1479484
41069,26250,"1,436","34,239,000","34,239",1.840424394,-5.470402161,0,81.6,33.4,-0.542902832,0.218904724,11.32555653,1304.333333,0,0,0.129057872,0.001295107,0.283569952,4.74E-05,0.00474
41071,36806,"108,644","3,928,228,000","3,928,228",1.635840661,3.59517825,535.3,107,42.7,-0.111113055,1.680441336,229.3394643,106729,0,0,0.695690237,0.015121862,0.361528638,0.003803329,0.3803329
42001,33297,"106,748","3,691,765,000","3,691,765",1.623887014,1.388322919,146.2,70.3,32.3,0.148532804,3.703590539,462.6029414,110875,0,0,0.316094865,0.029711683,0.323506068,0.003038275,0.3038275
42003,84275,"1,224,825","102,595,120,000","102,595,120",2.130561646,0.016350741,107.1,72.3,34.6,-0.129989142,15.59348132,3195.042311,1217384.333,0,0,0.327081104,0.151713212,0.304433791,0.015106773,1.5106773
42005,57940,"64,074","1,914,849,000","1,914,849",2.082303153,-0.053337236,83.8,73.6,37.9,-0.132672776,2.364856381,284.5204739,33049,0,0,0.324955151,0.017671021,0.298165927,0.001712155,0.1712155
42007,53597,"165,631","6,282,303,000","6,282,303",1.942581612,1.842983154,296.6,71.9,32.9,0.349966307,5.670171596,827.7013107,117213.6667,0,0,0.451272601,0.044218416,0.28569794,0.005700977,0.5700977
42009,77925,"47,350","1,470,008,000","1,470,008",2.185947774,-1.481749834,59.6,63.4,40.6,-0.26011332,1.521646428,178.2536203,18864.33333,0,0,0.268017892,0.011184995,0.306927577,0.000920101,0.0920101
42011,34981,"432,821","20,098,819,000","20,098,819",1.778845332,1.715658243,197.5,70.7,33.5,0.229574621,6.931425866,1114.858386,574563.6667,0,0,0.37053867,0.067764713,0.358119738,0.008992188,0.8992188
42013,81189,"120,273","6,106,454,000","6,106,454",2.141694794,-0.582779838,34.3,56.4,31.2,-0.14304048,3.245455454,578.5526602,75213,0,0,0.238081666,0.025632642,0.29559264,0.001803902,0.1803902
42015,116611,"59,695","3,639,830,000","3,639,830",2.125952737,-0.048726552,88.1,54.9,32.5,-0.122006087,1.580060494,181.9866219,31213.33333,0,0,0.268409696,0.011982399,0.321543811,0.001034147,0.1034147
42017,39088,"645,984","35,792,453,000","35,792,453",1.85582938,-0.03403529,130.1,63.1,35.2,-0.067634257,12.75036747,2192.788445,915685,0.001822258,1.07E-05,0.279760514,0.121573406,0.302905038,0.010302236,1.0302236
42019,55362,"198,413","10,729,375,000","10,729,375",1.958015888,-0.302901974,47.3,75.1,36.4,-0.151902047,3.653537966,466.6210015,193805,0,0,0.291142419,0.031959814,0.284684829,0.002648952,0.2648952
42021,56981,"130,668","4,606,726,000","4,606,726",2.041544024,0.444595221,126,61.3,37.4,-0.043130567,3.372847612,527.5235916,80846.33333,0,0,0.318256703,0.026598897,0.299501879,0.002535366,0.2535366
42023,51996,"4,380","185,453,000","185,453",2.317227044,0.819576054,71.9,58,45.1,0.013805521,1.054060364,165.8102296,3566.666667,0,0,0.358001118,0.007441305,0.281191344,0.000749092,0.0749092
42025,80824,"65,458","2,480,417,000","2,480,417",2.012751598,1.460809371,208.4,57.7,39.9,0.169101893,3.588993873,513.0895174,30689,0,0,0.377508248,0.026506632,0.290044674,0.002902324,0.2902324
42027,40153,"157,795","8,927,762,000","8,927,762",2.087462967,1.67495312,364.1,58.8,27.5,0.332517796,2.75865339,478.4111416,222341,0,0,0.432863178,0.026664227,0.300445826,0.003467734,0.3467734
42029,57510,"549,784","46,351,717,000","46,351,717",1.72339556,1.82708227,338.5,64.3,34.4,0.451710299,9.87502023,1496.008449,805982,6.55E-06,0,0.417788166,0.09610516,0.341847459,0.013725722,1.3725722
42031,64987,"36,970","1,063,126,000","1,063,126",2.167515158,2.390298825,418.9,67.9,41.1,0.595193158,1.918783384,228.1466523,16359,0,0,0.571473792,0.013952843,0.288953963,0.002304028,0.2304028
42033,68428,"77,090","2,783,563,000","2,783,563",2.036268239,0.048882216,105.9,69.3,37.6,-0.118729292,1.932509246,268.9793317,40678.66667,0,0,0.318354581,0.014881609,0.294054387,0.00139312,0.139312
42035,98967,"37,607","1,591,316,000","1,591,316",2.28847889,-0.002581367,111.3,61.2,43.9,-0.109080709,1.426065449,265.0935046,16079.33333,0,0,0.345327878,0.010593729,0.291700212,0.00106713,0.106713
42037,60284,"65,439","2,431,085,000","2,431,085",1.770705593,2.182130137,326.3,68.8,30.1,0.471918853,2.774557448,355.5610145,40327,0,0,0.436782593,0.020869972,0.301191378,0.002745552,0.2745552
42039,48239,"82,001","2,757,797,000","2,757,797",1.834208641,-0.209262982,36.7,66.8,31,-0.158103803,2.20903224,259.3771595,57170,0,0,0.239891564,0.017296899,0.319686094,0.001326499,0.1326499
42041,66254,"270,738","17,324,145,000","17,324,145",2.019555115,-0.020106334,103.9,70.7,35.5,-0.070769438,5.303472358,880.2355543,261482.3333,0,0,0.310841752,0.046272869,0.303880391,0.004370876,0.4370876
42043,71072,"289,234","22,650,480,000","22,650,480",1.957012609,-0.087332868,120,65.8,29.2,-0.079295537,6.625001226,1260.117406,318698,0,0,0.275527275,0.057919721,0.291697525,0.004655044,0.4655044
42045,50543,"576,720","35,003,794,000","35,003,794",2.128352012,-0.061846907,128.6,54.2,35.6,-0.04935546,24.00368256,5805.926287,692558.6667,0.001737044,1.60E-05,0.288386487,0.1992383,0.268309601,0.015416435,1.5416435
42047,217758,"30,198","1,281,070,000","1,281,070",2.150355812,0.101219836,64.8,57.7,39.6,-0.096750369,1.35358718,222.1363068,5883,0,0,0.296837746,0.009694272,0.274980985,0.000791292,0.0791292
42049,36820,"267,571","11,189,002,000","11,189,002",2.119696569,0.233497354,96,63.9,32.8,-0.160690057,4.167402098,675.5417268,303887.6667,0,0,0.303407427,0.039341483,0.328385231,0.00391977,0.391977
42051,44980,"123,915","4,097,296,000","4,097,296",1.845743527,0.034833241,82.6,75.2,37.5,-0.111204104,3.046953867,447.1253261,91090.66667,0,0,0.30336678,0.024511023,0.306733982,0.002280822,0.2280822
42053,49237,"6,449","213,294,000","213,294",2.006872855,0.023298255,99.8,62.4,34.6,-0.171693572,1.724597495,203.2022994,4332,0,0,0.285918242,0.012184906,0.294662351,0.00102657,0.102657
42055,54812,"157,854","6,162,110,000","6,162,110",1.901871229,0.082546722,120.8,77.2,36.3,-0.058933996,2.949494458,393.5354434,112423.6667,0,0,0.324761015,0.024402785,0.334547695,0.002651315,0.2651315
42057,146325,"14,468","631,003,000","631,003",1.875341898,-0.092375878,72.4,73.9,35.5,-0.081696456,1.323824483,137.7810018,4312.333333,0,0,0.290358304,0.009284665,0.294264692,0.000793302,0.0793302
42059,279378,"34,357","3,092,532,000","3,092,532",1.851923203,-3.308989784,12,80.6,41.3,-0.350540424,1.717647716,194.3607912,11069.33333,0,0,0.215444478,0.012330793,0.297230501,0.000789623,0.0789623
42061,68738,"43,514","1,240,399,000","1,240,399",1.874201806,0.080732332,111.7,67.2,31.9,-0.090410224,1.460545288,184.4162109,18045.33333,0,0,0.280547077,0.010746849,0.306794496,0.000924985,0.0924985
42063,57224,"83,094","3,466,487,000","3,466,487",2.10124882,0.159453492,93.7,70,32,-0.09525537,2.10028275,262.3764012,60577,0,0,0.310888928,0.016654326,0.290959588,0.001506486,0.1506486
42065,108837,"43,612","1,363,650,000","1,363,650",2.183171227,1.786313243,348.8,64.3,35.7,0.358694724,1.863209073,231.7760214,12529.33333,0,0,0.48268501,0.013454453,0.284578452,0.001848127,0.1848127
42067,116548,"23,243","754,143,000","754,143",2.172508554,-0.092315243,108.5,67.4,35.2,-0.096055254,1.661980331,183.3812167,6470.666667,0,0,0.318194733,0.011781066,0.305066374,0.001143594,0.1143594
42069,67738,"216,123","10,232,529,000","10,232,529",1.915805657,0.855640784,88,60.5,32.3,0.041529279,5.553789577,1002.517137,151061.3333,0,0,0.285803614,0.0447868,0.28070779,0.003593124,0.3593124
42071,40458,"558,589","29,968,719,000","29,968,719",1.860430466,-0.04793702,126.9,64.3,34.6,-0.084366065,7.422970175,1133.472261,740739,0,0,0.280062929,0.076394308,0.442380346,0.009464822,0.9464822
42073,73603,"84,472","3,217,688,000","3,217,688",1.664810716,-0.321884089,78.1,74.2,31,-0.207422873,3.847904245,553.6904825,43717,0,0,0.24738047,0.028783397,0.29455396,0.002097357,0.2097357
42075,57728,"144,252","6,130,358,000","6,130,358",1.924295903,0.380357356,175.4,68.1,33.3,-0.029495964,4.859506539,761.6210034,106193,0,0,0.323223187,0.038130315,0.301903677,0.003720843,0.3720843
42077,62448,"377,754","24,522,310,000","24,522,310",1.919573517,1.464394349,324.9,66.8,37.3,0.273661229,10.44083822,1942.716934,392683.3333,0,0,0.430381616,0.087945591,0.29245665,0.011069533,1.1069533
42079,62030,"327,388","15,046,493,000","15,046,493",1.862172847,0.129234572,112.7,60.2,29.7,-0.069770159,4.356640334,789.0129779,242566.3333,0,0,0.256775353,0.038947874,0.293869892,0.00293895,0.293895
42081,63902,"112,724","5,556,207,000","5,556,207",1.716230606,0.295789419,96.5,68.3,30.7,-0.058780636,1.874696412,312.078275,86948.33333,0,0,0.263888864,0.016003259,0.306685346,0.001295157,0.1295157
42083,166328,"39,519","1,526,114,000","1,526,114",2.023945974,-0.832150662,26.6,53.3,33.6,-0.190295029,1.41996494,174.9596525,9175.333333,0,0,0.21406252,0.010171266,0.287095463,0.000625089,0.0625089
42085,53043,"108,503","4,208,267,000","4,208,267",1.944688675,0.42077145,86.6,64.6,30.7,-0.100600929,3.133995924,432.7997243,79337.33333,0,0,0.282362579,0.024721857,0.312514228,0.002181514,0.2181514
42087,98852,"45,922","1,729,774,000","1,729,774",2.002690006,-0.230570661,139.3,67.9,30,-0.144448184,2.174340766,332.874103,17498.66667,0,0,0.289311821,0.015952521,0.302360014,0.001395468,0.1395468
42089,18777,"166,053","8,325,939,000","8,325,939",1.869035565,-0.000949215,100.9,55.5,37.1,-0.056634613,9.883466007,1575.057277,443419.6667,0,0,0.259713208,0.084990744,0.303611771,0.006701689,0.6701689
42091,92923,"868,742","86,932,684,000","86,932,684",1.824292456,-0.019618604,120.3,63.5,32.8,-0.054713978,16.32118483,3034.790102,935537.3333,2.62E-05,2.67E-06,0.267483065,0.147685819,0.255176354,0.010080348,1.0080348
42093,499017,"17,860","2,128,472,000","2,128,472",1.593638533,-0.01409864,116.7,75.9,29.1,-0.098274484,2.689198989,338.7719894,4265.333333,0,0,0.260447957,0.019121803,0.238613299,0.00118835,0.118835
42095,45350,"319,091","15,537,166,000","15,537,166",2.031912929,-0.048475763,115.6,61.4,40.2,-0.072419799,9.012393191,1544.212391,342608.3333,0,0,0.305451311,0.075745893,0.301423238,0.006973934,0.6973934
42097,75077,"90,120","3,270,446,000","3,270,446",1.756103014,0.036972633,106.1,70.1,27.4,-0.084523984,3.415901598,480.6293343,43561,0,0,0.25776721,0.025648308,0.300349054,0.001985696,0.1985696
42099,40155,"46,083","990,403,000","990,403",2.325228941,-0.143834676,110.4,63.9,36.7,-0.086673905,1.90279748,238.3765442,24664.66667,0,0,0.330255705,0.014119838,0.30640931,0.001428835,0.1428835
42101,65545,"1,550,542","107,668,917,000","107,668,917",2.284825179,-0.027839358,121.8,50.2,34.3,-0.046778769,43.38079287,20714.38788,1642680,0.004339333,3.21E-05,0.291306521,0.391728743,0.317945237,0.036281728,3.6281728
42103,06084,"61,247","1,398,020,000","1,398,020",1.491972158,-0.145577626,110.6,65.7,29.2,-0.075995464,8.38547485,1565.363749,229769.6667,0,0,0.217407333,0.067914367,0.293153455,0.004328435,0.4328435
42105,174506,"15,999","837,223,000","837,223",2.278735571,-0.214273785,58.4,51.6,43.5,-0.131807689,1.019548815,126.6834644,4797.666667,0,0,0.29565558,0.007168828,0.290150461,0.000614975,0.0614975
42107,65826,"143,786","4,783,835,000","4,783,835",1.789761384,0.717834472,177.2,65.6,29.5,0.012359598,3.078418032,458.2836763,72673.66667,0,0,0.30237612,0.024174934,0.303835566,0.002221015,0.2221015
42109,95873,"39,717","1,611,949,000","1,611,949",2.183959522,0.175987293,142.4,62.7,36.1,-0.07415845,2.343168226,314.8173906,16813.33333,0,0,0.329839336,0.017069266,0.298083234,0.001678243,0.1678243
42111,66497,"72,197","2,322,556,000","2,322,556",1.67638113,0.045952241,104.6,69.1,35,-0.086991645,1.957882111,236.7243096,34927,0,0,0.268491763,0.014819188,0.316616272,0.001259762,0.1259762
42113,69345,"5,834","265,014,000","265,014",2.099135524,-0.131622541,90,52.2,25.3,-0.099715339,1.127933858,146.5334411,3821.666667,0,0,0.235298566,0.007926487,0.282076593,0.000526099,0.0526099
42115,137856,"38,109","2,023,866,000","2,023,866",1.923282857,0.005362865,96.1,65.2,33.8,-0.088969948,1.716430207,188.2196503,14681,0,0,0.279316741,0.012423836,0.300602888,0.001043148,0.1043148
42117,92430,"40,840","1,520,323,000","1,520,323",1.959078416,-0.542046548,68.8,50.1,29.3,-0.199962168,1.270952141,150.7206729,16448.33333,0,0,0.205426902,0.00932027,0.313682406,0.000600587,0.0600587
42119,74317,"42,042","1,907,125,000","1,907,125",2.271675517,-0.292188342,99.9,62.4,38.2,-0.123181601,2.352709276,389.2274399,25662,0,0,0.317018771,0.017547552,0.298839296,0.001662414,0.1662414
42121,88578,"49,431","1,651,979,000","1,651,979",2.007276282,-0.204289326,44.5,63.6,34.2,-0.163014138,1.828846721,224.6091175,18650,0,0,0.263528327,0.013394,0.291596528,0.001029248,0.1029248
42123,114367,"37,572","1,227,239,000","1,227,239",2.203523561,0.128013363,63.8,56.9,36,-0.147735861,1.679647356,203.2601131,10730.66667,0,0,0.290859282,0.012072884,0.280702392,0.000985689,0.0985689
42125,98011,"210,232","13,232,174,000","13,232,174",1.724672234,0.070809452,102.2,80.2,34.5,-0.121398317,3.4778032,480.9981472,135007.6667,0,0,0.300673539,0.028932156,0.27791254,0.002417598,0.2417598
42127,47315,"51,262","1,872,874,000","1,872,874",1.506662708,-0.076184828,99.3,66.9,28.5,-0.079642971,2.310994779,245.122997,39583.33333,0,0,0.218694401,0.017429323,0.303915191,0.001158432,0.1158432
42129,51113,"351,163","14,546,227,000","14,546,227",1.995468147,0.07378973,102,74.4,36.8,-0.113702712,4.655184174,703.3833138,284588.6667,0,0,0.323841637,0.042173747,0.302551364,0.00413213,0.413213
42131,234745,"25,902","1,391,253,000","1,391,253",1.972498389,-0.343862534,66.7,62.8,34.7,-0.11009956,1.761046478,209.4681291,5926.666667,0,0,0.261512605,0.01249896,0.293128207,0.000958129,0.0958129
42133,43019,"464,640","21,185,253,000","21,185,253",1.836982816,-0.038703232,117.5,62.2,37.3,-0.056154858,5.964672444,840.3927185,492458,0,0,0.277458895,0.057994748,0.351326736,0.005653254,0.5653254
44001,49721,"50,255","1,949,701,000","1,949,701",2.125856019,0.012627165,166.7,40,42.6,-0.152998989,22.37463495,4932.27484,39213,0.001356861,2.67E-06,0.287309856,0.165774665,0.192482762,0.009167703,0.9167703
44003,56922,"171,278","9,690,992,000","9,690,992",2.068481699,0.555134144,134.4,47.1,51,-0.041463051,12.79147963,2724.631188,170249.6667,0.000970123,2.67E-06,0.330340864,0.099178652,0.262694071,0.008606583,0.8606583
44005,104532,"83,832","6,750,253,000","6,750,253",2.080765972,-0.090978998,110.9,42.2,39.7,-0.109656462,12.13470662,2400.155895,64575.66667,0.00115366,8.02E-06,0.258574147,0.090817499,0.214967518,0.005048095,0.5048095
44007,42619,"660,615","36,416,663,000","36,416,663",1.962930154,-0.107091015,118.7,48.3,42.8,-0.114788576,15.98143306,4062.802403,854463.3333,0.000616159,0,0.271507925,0.144942861,0.301588198,0.011868441,1.1868441
44009,42572,"129,982","7,384,834,000","7,384,834",1.736235859,0.168374432,165.3,55.3,47.2,-0.109418331,8.487026186,1344.532985,173466.6667,0.004116467,2.14E-05,0.299619497,0.068329255,0.26524992,0.005430402,0.5430402
45001,36669,"24,434","551,141,000","551,141",1.633703531,-0.179872941,89.2,44.9,47.1,-0.109072939,1.246532608,130.0676314,15030.33333,0,0,0.226692668,0.009068888,0.307481553,0.000632136,0.0632136
45003,36992,"177,130","7,057,685,000","7,057,685",1.508819204,0.35095702,121.8,34.5,48.9,-0.095324635,2.829970442,367.2812717,190792,0,0,0.217976381,0.025971336,0.304535873,0.00172402,0.172402
45005,45384,"7,369","240,383,000","240,383",1.657491504,0.345879026,119.2,31.5,55.9,-0.106703924,0.921474024,92.1656488,5296.666667,0,0,0.246975342,0.006441003,0.305560311,0.000486076,0.0486076
45007,35647,"213,076","7,635,645,000","7,635,645",1.675312349,0.600364149,180.9,42.9,47.5,-0.030325832,4.280588761,544.9219076,214200,0,0,0.282274986,0.037089089,0.330305435,0.003458074,0.3458074
45009,47600,"12,974","305,543,000","305,543",1.618585934,0.443505203,132.8,27.7,51,-0.10820757,1.172119315,122.5445226,6419,0,0,0.225890031,0.008270216,0.302761979,0.000565608,0.0565608
45011,27018,"20,447","448,308,000","448,308",1.541290769,1.563436023,156.7,28.1,50.2,0.04978561,1.163219098,147.9549988,16592.66667,0,0,0.260444764,0.008572396,0.307974032,0.000687594,0.0687594
45013,35397,"198,979","9,155,690,000","9,155,690",1.099472262,0.492127319,120.3,72.8,56.4,-0.115878431,5.453382119,905.0229653,258655.6667,0.026370299,0.000149788,0.293106051,0.059261258,0.274657582,0.004770756,0.4770756
45015,36457,"255,217","9,041,520,000","9,041,520",1.504730472,0.702739096,171.8,49.2,61.2,-0.114348422,2.769818495,462.9082969,248008.3333,0.004103357,4.55E-05,0.31861324,0.029390299,0.322078524,0.003015988,0.3015988
45017,77944,"14,186","628,565,000","628,565",1.723181523,0.292669131,128.4,28.5,52.6,-0.103762924,1.072117113,101.4445507,8064.333333,0,0,0.238594035,0.007589311,0.290331749,0.000525722,0.0525722
45019,79377,"424,367","35,090,098,000","35,090,098",1.319977327,0.555502974,183.3,53.1,56.5,-0.143210783,5.245186692,1089.50153,442066.6667,0.059970634,0.000310276,0.29277786,0.079143233,0.292808962,0.00678479,0.678479
45021,34685,"56,714","1,794,858,000","1,794,858",1.395714542,0.361136992,110.9,51.5,44.1,-0.054407753,2.286666221,269.7669227,51746.66667,0,0,0.230474023,0.01768517,0.309019384,0.001259554,0.1259554
45023,52399,"32,226","1,142,616,000","1,142,616",1.585921703,0.085001459,174,43.3,45.5,-0.122432338,1.265313413,131.5698912,21806,0,0,0.247104771,0.00941336,0.300427459,0.00069882,0.069882
45025,39870,"44,031","1,366,251,000","1,366,251",1.643115172,0.356955403,125.2,41.2,46.7,-0.086571959,1.63175615,180.324371,34268,0,0,0.244985316,0.012433292,0.314523832,0.000958031,0.0958031
45027,22905,"31,004","619,942,000","619,942",1.56698977,0.317736399,125.6,39.2,55.8,-0.11388449,1.31079146,135.018797,27065.33333,0,0,0.256920062,0.009899263,0.313668875,0.00079776,0.079776
45029,25598,"38,874","933,346,000","933,346",1.396774406,0.392975427,133.2,50.9,59.6,-0.14083467,1.016463299,91.31757111,36461.66667,0.006037048,0.000125715,0.282927241,0.010857518,0.294773656,0.000905512,0.0905512
45031,45518,"62,416","2,657,582,000","2,657,582",1.66779412,0.305120782,123.5,38.9,49.4,-0.09124117,2.172829929,259.0520018,58384.66667,0,0,0.247755213,0.017083082,0.296769173,0.001256053,0.1256053
45033,40272,"27,698","742,518,000","742,518",1.597831875,1.367330707,225.7,42.7,52.9,0.061582559,1.434392798,165.7850513,18437.66667,0,0,0.332768511,0.010543635,0.308321502,0.001081774,0.1081774
45035,25267,"169,833","4,523,498,000","4,523,498",1.52066093,0.273479054,119.3,47.1,59.5,-0.148726025,3.444572818,469.0529347,179027.6667,0.002392533,8.02E-06,0.279026649,0.031138992,0.312615584,0.002716194,0.2716194
45037,30395,"27,607","645,611,000","645,611",1.667948574,-0.383443785,66.3,40.9,49.9,-0.127731257,1.343775917,136.8311764,21240.66667,0,0,0.216111257,0.009949611,0.303306891,0.000652177,0.0652177
45039,77570,"20,422","1,107,965,000","1,107,965",1.6246692,0.267933952,119.9,42,48.5,-0.087718245,1.02352001,89.9468523,14283.33333,0,0,0.24576258,0.00742527,0.290579498,0.000530265,0.0530265
45041,49179,"137,214","7,246,018,000","7,246,018",1.596223728,0.294585997,129.2,40.2,53.4,-0.109047662,2.611016091,316.5630778,147338.6667,1.97E-05,0,0.256076711,0.023012662,0.30542111,0.001799849,0.1799849
